Category,Name,Link
References,"Börner, K., Teichmann, S.A., Quardokus, E.M. et al. Anatomical structures, cell types and biomarkers of the Human Reference Atlas. Nat Cell Biol 23, 1117–1128 (2021). https://doi.org/10.1038/s41556-021-00788-6",https://doi.org/10.1038/s41556-021-00788-6
